Unnamed: 0,Timestamp,LogLevel,Service,Message,RequestID,User,ClientIP,TimeTaken
3214,2023-11-20T08:41:35.372350,WARNING,ServiceB,Resource Warnings,4923,User14,192.168.1.100,24ms
3215,2023-11-20T08:41:35.388394,WARNING,ServiceB,Resource Warnings,2145,User38,192.168.1.2,12ms
3216,2023-11-20T08:41:35.404652,DEBUG,ServiceD,Algorithm Steps,8097,User49,192.168.1.30,56ms
3217,2023-11-20T08:41:35.428850,WARNING,ServiceA,Performance Warnings,2070,User38,192.168.1.72,57ms
3218,2023-11-20T08:41:35.444460,DEBUG,ServiceB,File I/O,6768,User31,192.168.1.239,32ms
3219,2023-11-20T08:41:35.460091,INFO,ServiceC,Status Updates,3872,User55,192.168.1.1,27ms
3220,2023-11-20T08:41:35.475607,FATAL,ServiceB,Data Corruption,1641,User6,192.168.1.49,76ms
3221,2023-11-20T08:41:35.491323,ERROR,ServiceC,Critical Errors,8218,User57,192.168.1.41,64ms
3222,2023-11-20T08:41:35.507041,DEBUG,ServiceD,Trace Information,3977,User81,192.168.1.2,90ms
3223,2023-11-20T08:41:35.522772,DEBUG,ServiceD,SQL Queries,9085,User58,192.168.1.29,64ms
3224,2023-11-20T08:41:35.538411,ERROR,ServiceD,Critical Errors,6399,User35,192.168.1.92,26ms
3225,2023-11-20T08:41:35.546113,FATAL,ServiceD,Data Corruption,4228,User92,192.168.1.27,78ms
3226,2023-11-20T08:41:35.555073,WARNING,ServiceB,Performance Warnings,1716,User99,192.168.1.66,37ms
3227,2023-11-20T08:41:35.570618,INFO,ServiceD,Startup Messages,9550,User12,192.168.1.174,28ms
3228,2023-11-20T08:41:35.579793,FATAL,ServiceA,Data Corruption,5294,User88,192.168.1.212,93ms
3229,2023-11-20T08:41:35.588615,WARNING,ServiceA,Performance Warnings,6923,User44,192.168.1.240,15ms
3230,2023-11-20T08:41:35.598738,INFO,ServiceA,Status Updates,7755,User99,192.168.1.60,76ms
3231,2023-11-20T08:41:35.622022,ERROR,ServiceA,Critical Errors,4568,User22,192.168.1.109,81ms
3232,2023-11-20T08:41:35.638017,DEBUG,ServiceB,SQL Queries,8940,User43,192.168.1.219,90ms
3233,2023-11-20T08:41:35.653756,DEBUG,ServiceB,SQL Queries,9393,User63,192.168.1.39,31ms
3234,2023-11-20T08:41:35.669372,WARNING,ServiceD,Resource Warnings,7163,User45,192.168.1.193,94ms
3235,2023-11-20T08:41:35.685216,WARNING,ServiceB,Resource Warnings,7623,User24,192.168.1.142,28ms
3236,2023-11-20T08:41:35.700933,WARNING,ServiceD,Input Validation Warnings,3757,User22,192.168.1.71,91ms
3237,2023-11-20T08:41:35.717146,FATAL,ServiceD,Crashes,2215,User84,192.168.1.113,11ms
3238,2023-11-20T08:41:35.725066,ERROR,ServiceC,Critical Errors,6383,User86,192.168.1.190,16ms
3239,2023-11-20T08:41:35.736415,ERROR,ServiceB,Database Errors,8570,User15,192.168.1.107,71ms
3240,2023-11-20T08:41:35.751723,ERROR,ServiceB,Critical Errors,1323,User70,192.168.1.128,75ms
3241,2023-11-20T08:41:35.759991,INFO,ServiceC,Startup Messages,8042,User73,192.168.1.53,28ms
3242,2023-11-20T08:41:35.769875,WARNING,ServiceA,Input Validation Warnings,3061,User38,192.168.1.131,14ms
3243,2023-11-20T08:41:35.785830,DEBUG,ServiceD,File I/O,2390,User69,192.168.1.251,23ms
3244,2023-11-20T08:41:35.801556,FATAL,ServiceC,Crashes,3860,User68,192.168.1.104,51ms
3245,2023-11-20T08:41:35.817457,WARNING,ServiceC,Resource Warnings,7301,User3,192.168.1.30,32ms
3246,2023-11-20T08:41:35.833187,WARNING,ServiceA,Input Validation Warnings,9503,User19,192.168.1.173,17ms
3247,2023-11-20T08:41:35.849227,WARNING,ServiceA,Performance Warnings,9362,User73,192.168.1.165,47ms
3248,2023-11-20T08:41:35.864943,INFO,ServiceD,Startup Messages,2185,User57,192.168.1.86,56ms
3249,2023-11-20T08:41:35.880582,DEBUG,ServiceC,File I/O,1569,User60,192.168.1.182,59ms
3250,2023-11-20T08:41:35.896219,INFO,ServiceB,Status Updates,1815,User100,192.168.1.87,51ms
3251,2023-11-20T08:41:35.912440,WARNING,ServiceC,Performance Warnings,8935,User11,192.168.1.15,22ms
3252,2023-11-20T08:41:35.921232,ERROR,ServiceC,Critical Errors,6227,User41,192.168.1.49,92ms
3253,2023-11-20T08:41:35.928401,WARNING,ServiceD,Resource Warnings,2797,User6,192.168.1.11,88ms
3254,2023-11-20T08:41:35.938098,DEBUG,ServiceB,Algorithm Steps,8588,User81,192.168.1.75,69ms
3255,2023-11-20T08:41:35.946977,INFO,ServiceA,Status Updates,4228,User45,192.168.1.126,85ms
3256,2023-11-20T08:41:35.955104,INFO,ServiceD,Startup Messages,2459,User44,192.168.1.13,48ms
3257,2023-11-20T08:41:35.971154,WARNING,ServiceA,Performance Warnings,8397,User81,192.168.1.195,84ms
3258,2023-11-20T08:41:35.994940,DEBUG,ServiceA,Trace Information,4311,User27,192.168.1.33,81ms
3259,2023-11-20T08:41:36.011163,WARNING,ServiceA,Input Validation Warnings,1283,User44,192.168.1.24,40ms
3260,2023-11-20T08:41:36.026898,FATAL,ServiceD,Data Corruption,3198,User79,192.168.1.114,38ms
3261,2023-11-20T08:41:36.042416,INFO,ServiceB,Status Updates,4003,User26,192.168.1.81,38ms
3262,2023-11-20T08:41:36.058147,WARNING,ServiceA,Performance Warnings,8146,User41,192.168.1.171,13ms
3263,2023-11-20T08:41:36.073782,INFO,ServiceA,Status Updates,8077,User5,192.168.1.6,74ms
3264,2023-11-20T08:41:36.089374,WARNING,ServiceD,Performance Warnings,7674,User37,192.168.1.219,26ms
3265,2023-11-20T08:41:36.105559,DEBUG,ServiceC,Trace Information,5063,User60,192.168.1.73,18ms
3266,2023-11-20T08:41:36.121780,FATAL,ServiceC,Crashes,2072,User6,192.168.1.176,52ms
3267,2023-11-20T08:41:36.135050,ERROR,ServiceC,Database Errors,9370,User6,192.168.1.17,93ms
3268,2023-11-20T08:41:36.137838,DEBUG,ServiceC,SQL Queries,2732,User50,192.168.1.221,12ms
3269,2023-11-20T08:41:36.153481,ERROR,ServiceA,Critical Errors,2444,User88,192.168.1.80,95ms
3270,2023-11-20T08:41:36.169805,WARNING,ServiceA,Performance Warnings,3959,User54,192.168.1.39,67ms
3271,2023-11-20T08:41:36.179879,DEBUG,ServiceC,File I/O,3600,User95,192.168.1.23,42ms
3272,2023-11-20T08:41:36.203509,DEBUG,ServiceA,Trace Information,2577,User8,192.168.1.49,97ms
3273,2023-11-20T08:41:36.219694,INFO,ServiceB,Startup Messages,2044,User45,192.168.1.70,33ms
3274,2023-11-20T08:41:36.235461,WARNING,ServiceD,Performance Warnings,8741,User72,192.168.1.172,41ms
3275,2023-11-20T08:41:36.251048,ERROR,ServiceD,Critical Errors,1520,User44,192.168.1.115,12ms
3276,2023-11-20T08:41:36.266823,FATAL,ServiceD,Crashes,6681,User81,192.168.1.27,23ms
3277,2023-11-20T08:41:36.282540,DEBUG,ServiceC,SQL Queries,6001,User47,192.168.1.7,32ms
3278,2023-11-20T08:41:36.298490,DEBUG,ServiceB,Algorithm Steps,2948,User66,192.168.1.73,85ms
3279,2023-11-20T08:41:36.314270,INFO,ServiceB,Startup Messages,7383,User9,192.168.1.154,18ms
3280,2023-11-20T08:41:36.328216,ERROR,ServiceB,Critical Errors,1606,User29,192.168.1.251,79ms
3281,2023-11-20T08:41:36.331424,INFO,ServiceB,Status Updates,2915,User11,192.168.1.41,41ms
3282,2023-11-20T08:41:36.346032,INFO,ServiceC,Startup Messages,6346,User50,192.168.1.199,44ms
3283,2023-11-20T08:41:36.354705,DEBUG,ServiceC,SQL Queries,2807,User48,192.168.1.12,79ms
3284,2023-11-20T08:41:36.363870,FATAL,ServiceC,Data Corruption,5826,User28,192.168.1.180,69ms
3285,2023-11-20T08:41:36.372031,DEBUG,ServiceC,Trace Information,2975,User49,192.168.1.169,48ms
3286,2023-11-20T08:41:36.387721,INFO,ServiceD,Status Updates,4353,User9,192.168.1.102,62ms
3287,2023-11-20T08:41:36.403385,FATAL,ServiceA,Crashes,9778,User90,192.168.1.247,67ms
3288,2023-11-20T08:41:36.419126,WARNING,ServiceD,Resource Warnings,3370,User40,192.168.1.18,72ms
3289,2023-11-20T08:41:36.435117,FATAL,ServiceA,Data Corruption,8125,User33,192.168.1.236,94ms
3290,2023-11-20T08:41:36.450825,WARNING,ServiceC,Input Validation Warnings,1949,User74,192.168.1.199,53ms
3291,2023-11-20T08:41:36.466464,WARNING,ServiceB,Resource Warnings,1862,User81,192.168.1.53,38ms
3292,2023-11-20T08:41:36.482088,INFO,ServiceD,Startup Messages,3050,User68,192.168.1.32,28ms
3293,2023-11-20T08:41:36.497716,ERROR,ServiceC,Database Errors,1233,User31,192.168.1.157,80ms
3294,2023-11-20T08:41:36.513933,WARNING,ServiceC,Resource Warnings,1257,User17,192.168.1.121,28ms
3295,2023-11-20T08:41:36.529185,INFO,ServiceB,Startup Messages,6171,User4,192.168.1.215,71ms
3296,2023-11-20T08:41:36.532342,WARNING,ServiceB,Input Validation Warnings,8427,User77,192.168.1.193,38ms
3297,2023-11-20T08:41:36.547495,FATAL,ServiceA,Crashes,1453,User94,192.168.1.217,70ms
3298,2023-11-20T08:41:36.563813,ERROR,ServiceC,Database Errors,4856,User34,192.168.1.100,12ms
3299,2023-11-20T08:41:36.587512,ERROR,ServiceD,Critical Errors,1431,User90,192.168.1.201,11ms
3300,2023-11-20T08:41:36.603160,FATAL,ServiceD,Crashes,3209,User55,192.168.1.153,38ms
3301,2023-11-20T08:41:36.619341,ERROR,ServiceC,Critical Errors,1971,User14,192.168.1.48,62ms
3302,2023-11-20T08:41:36.635361,INFO,ServiceC,Startup Messages,5770,User83,192.168.1.86,25ms
3303,2023-11-20T08:41:36.651091,FATAL,ServiceD,Crashes,3299,User50,192.168.1.126,36ms
3304,2023-11-20T08:41:36.666707,INFO,ServiceB,Status Updates,4881,User79,192.168.1.87,47ms
3305,2023-11-20T08:41:36.682338,WARNING,ServiceA,Performance Warnings,3996,User4,192.168.1.238,18ms
3306,2023-11-20T08:41:36.697965,ERROR,ServiceA,Critical Errors,3523,User91,192.168.1.22,81ms
3307,2023-11-20T08:41:36.714190,FATAL,ServiceA,Data Corruption,9125,User75,192.168.1.212,68ms
3308,2023-11-20T08:41:36.729895,ERROR,ServiceA,Database Errors,3218,User51,192.168.1.99,60ms
3309,2023-11-20T08:41:36.754069,DEBUG,ServiceC,SQL Queries,9916,User20,192.168.1.183,27ms
3310,2023-11-20T08:41:36.770150,WARNING,ServiceC,Resource Warnings,9612,User91,192.168.1.212,88ms
3311,2023-11-20T08:41:36.786245,DEBUG,ServiceD,File I/O,6731,User66,192.168.1.20,76ms
3312,2023-11-20T08:41:36.802571,WARNING,ServiceB,Input Validation Warnings,8890,User77,192.168.1.120,46ms
3313,2023-11-20T08:41:36.826485,DEBUG,ServiceC,Trace Information,9524,User63,192.168.1.118,46ms
3314,2023-11-20T08:41:36.842075,INFO,ServiceC,Startup Messages,5040,User25,192.168.1.215,23ms
3315,2023-11-20T08:41:36.857694,ERROR,ServiceD,Critical Errors,7234,User10,192.168.1.19,60ms
3316,2023-11-20T08:41:36.873488,FATAL,ServiceA,Crashes,4870,User59,192.168.1.23,76ms
3317,2023-11-20T08:41:36.889215,FATAL,ServiceC,Crashes,6267,User54,192.168.1.178,66ms
3318,2023-11-20T08:41:36.904841,ERROR,ServiceB,Database Errors,8844,User91,192.168.1.181,51ms
3319,2023-11-20T08:41:36.920944,WARNING,ServiceD,Input Validation Warnings,9301,User18,192.168.1.72,24ms
3320,2023-11-20T08:41:36.936706,DEBUG,ServiceB,SQL Queries,6804,User100,192.168.1.158,94ms
3321,2023-11-20T08:41:36.949670,ERROR,ServiceA,Critical Errors,4216,User33,192.168.1.49,66ms
3322,2023-11-20T08:41:36.952878,INFO,ServiceB,Status Updates,4432,User83,192.168.1.180,64ms
3323,2023-11-20T08:41:36.963572,WARNING,ServiceC,Performance Warnings,5211,User46,192.168.1.246,74ms
3324,2023-11-20T08:41:36.973494,DEBUG,ServiceD,Algorithm Steps,8101,User85,192.168.1.1,73ms
3325,2023-11-20T08:41:36.983494,ERROR,ServiceB,Database Errors,2423,User19,192.168.1.4,52ms
3326,2023-11-20T08:41:36.996059,INFO,ServiceD,Startup Messages,9760,User3,192.168.1.183,60ms
3327,2023-11-20T08:41:37.009172,WARNING,ServiceD,Performance Warnings,5923,User85,192.168.1.106,67ms
3328,2023-11-20T08:41:37.019279,INFO,ServiceA,Startup Messages,6011,User26,192.168.1.142,87ms
3329,2023-11-20T08:41:37.035008,ERROR,ServiceA,Database Errors,3493,User37,192.168.1.118,26ms
3330,2023-11-20T08:41:37.050640,DEBUG,ServiceC,Algorithm Steps,5085,User10,192.168.1.194,63ms
3331,2023-11-20T08:41:37.066263,DEBUG,ServiceD,Trace Information,2526,User81,192.168.1.43,74ms
3332,2023-11-20T08:41:37.081918,FATAL,ServiceB,Crashes,7061,User60,192.168.1.169,27ms
3333,2023-11-20T08:41:37.097438,INFO,ServiceA,Status Updates,4550,User21,192.168.1.213,85ms
3334,2023-11-20T08:41:37.113189,DEBUG,ServiceC,Trace Information,6463,User71,192.168.1.64,12ms
3335,2023-11-20T08:41:37.129418,ERROR,ServiceD,Database Errors,2525,User64,192.168.1.113,44ms
3336,2023-11-20T08:41:37.142410,WARNING,ServiceA,Resource Warnings,7676,User6,192.168.1.203,81ms
3337,2023-11-20T08:41:37.145435,DEBUG,ServiceC,Trace Information,2339,User44,192.168.1.24,28ms
3338,2023-11-20T08:41:37.154043,INFO,ServiceC,Startup Messages,2149,User27,192.168.1.229,99ms
3339,2023-11-20T08:41:37.170639,FATAL,ServiceD,Crashes,2526,User58,192.168.1.49,55ms
3340,2023-11-20T08:41:37.179379,WARNING,ServiceB,Input Validation Warnings,3389,User54,192.168.1.32,86ms
3341,2023-11-20T08:41:37.195615,DEBUG,ServiceA,File I/O,4218,User85,192.168.1.118,11ms
3342,2023-11-20T08:41:37.211484,ERROR,ServiceB,Critical Errors,9774,User39,192.168.1.92,41ms
3343,2023-11-20T08:41:37.227213,DEBUG,ServiceD,Algorithm Steps,3113,User43,192.168.1.16,63ms
3344,2023-11-20T08:41:37.242856,DEBUG,ServiceA,File I/O,7982,User85,192.168.1.127,81ms
3345,2023-11-20T08:41:37.259001,WARNING,ServiceD,Performance Warnings,8528,User15,192.168.1.94,98ms
3346,2023-11-20T08:41:37.274736,DEBUG,ServiceA,SQL Queries,5003,User46,192.168.1.16,63ms
3347,2023-11-20T08:41:37.290361,ERROR,ServiceC,Critical Errors,2922,User43,192.168.1.41,61ms
3348,2023-11-20T08:41:37.305978,INFO,ServiceD,Status Updates,9032,User83,192.168.1.146,18ms
3349,2023-11-20T08:41:37.322185,WARNING,ServiceD,Resource Warnings,1754,User29,192.168.1.88,37ms
3350,2023-11-20T08:41:37.337913,FATAL,ServiceC,Crashes,1063,User88,192.168.1.98,76ms
3351,2023-11-20T08:41:37.351849,FATAL,ServiceA,Data Corruption,1933,User22,192.168.1.82,86ms
3352,2023-11-20T08:41:37.355277,DEBUG,ServiceB,SQL Queries,9693,User96,192.168.1.80,78ms
3353,2023-11-20T08:41:37.369290,INFO,ServiceB,Startup Messages,8464,User18,192.168.1.138,88ms
3354,2023-11-20T08:41:37.379542,WARNING,ServiceC,Resource Warnings,8988,User65,192.168.1.8,50ms
3355,2023-11-20T08:41:37.387372,WARNING,ServiceC,Performance Warnings,7711,User7,192.168.1.214,23ms
3356,2023-11-20T08:41:37.403667,INFO,ServiceA,Status Updates,2864,User29,192.168.1.180,30ms
3357,2023-11-20T08:41:37.419413,ERROR,ServiceB,Critical Errors,4174,User80,192.168.1.176,32ms
3358,2023-11-20T08:41:37.435540,DEBUG,ServiceD,Algorithm Steps,5631,User51,192.168.1.204,41ms
3359,2023-11-20T08:41:37.451264,FATAL,ServiceA,Data Corruption,3490,User3,192.168.1.41,32ms
3360,2023-11-20T08:41:37.466881,INFO,ServiceC,Startup Messages,8183,User62,192.168.1.162,93ms
3361,2023-11-20T08:41:37.482538,INFO,ServiceA,Status Updates,2421,User41,192.168.1.71,48ms
3362,2023-11-20T08:41:37.498148,DEBUG,ServiceC,Algorithm Steps,8637,User55,192.168.1.69,98ms
3363,2023-11-20T08:41:37.514392,INFO,ServiceD,Startup Messages,1335,User85,192.168.1.4,17ms
3364,2023-11-20T08:41:37.530358,WARNING,ServiceC,Resource Warnings,1967,User42,192.168.1.61,36ms
3365,2023-11-20T08:41:37.538110,DEBUG,ServiceC,File I/O,3837,User76,192.168.1.140,96ms
3366,2023-11-20T08:41:37.546828,INFO,ServiceD,Startup Messages,8230,User20,192.168.1.106,97ms
3367,2023-11-20T08:41:37.561955,DEBUG,ServiceD,Trace Information,8354,User83,192.168.1.229,69ms
3368,2023-11-20T08:41:37.570389,WARNING,ServiceB,Resource Warnings,6903,User14,192.168.1.204,53ms
3369,2023-11-20T08:41:37.579575,FATAL,ServiceA,Crashes,2618,User96,192.168.1.112,71ms
3370,2023-11-20T08:41:37.603443,INFO,ServiceC,Status Updates,3349,User95,192.168.1.137,71ms
3371,2023-11-20T08:41:37.619416,ERROR,ServiceB,Database Errors,5236,User3,192.168.1.154,72ms
3372,2023-11-20T08:41:37.635130,DEBUG,ServiceB,Trace Information,9871,User37,192.168.1.65,72ms
3373,2023-11-20T08:41:37.650766,DEBUG,ServiceB,Algorithm Steps,1710,User20,192.168.1.102,43ms
3374,2023-11-20T08:41:37.666418,INFO,ServiceD,Status Updates,5033,User18,192.168.1.147,33ms
3375,2023-11-20T08:41:37.682012,WARNING,ServiceC,Resource Warnings,8272,User64,192.168.1.248,49ms
3376,2023-11-20T08:41:37.697640,FATAL,ServiceD,Data Corruption,3502,User50,192.168.1.72,31ms
3377,2023-11-20T08:41:37.713746,DEBUG,ServiceA,Trace Information,3294,User72,192.168.1.43,55ms
3378,2023-11-20T08:41:37.729573,INFO,ServiceC,Startup Messages,2117,User4,192.168.1.11,98ms
3379,2023-11-20T08:41:37.745616,WARNING,ServiceD,Resource Warnings,9171,User46,192.168.1.147,81ms
3380,2023-11-20T08:41:37.761052,WARNING,ServiceD,Input Validation Warnings,9145,User63,192.168.1.63,83ms
3381,2023-11-20T08:41:37.769780,WARNING,ServiceD,Performance Warnings,4068,User40,192.168.1.188,11ms
3382,2023-11-20T08:41:37.778911,ERROR,ServiceD,Database Errors,8501,User59,192.168.1.153,99ms
3383,2023-11-20T08:41:37.802722,ERROR,ServiceD,Database Errors,8201,User66,192.168.1.231,49ms
3384,2023-11-20T08:41:37.818692,WARNING,ServiceB,Resource Warnings,6653,User83,192.168.1.62,32ms
3385,2023-11-20T08:41:37.834406,WARNING,ServiceA,Resource Warnings,3551,User70,192.168.1.38,49ms
3386,2023-11-20T08:41:37.850035,ERROR,ServiceD,Database Errors,7389,User86,192.168.1.33,93ms
3387,2023-11-20T08:41:37.865659,INFO,ServiceC,Status Updates,3469,User44,192.168.1.143,46ms
3388,2023-11-20T08:41:37.881303,FATAL,ServiceA,Data Corruption,2773,User95,192.168.1.181,69ms
3389,2023-11-20T08:41:37.896925,FATAL,ServiceD,Data Corruption,3862,User26,192.168.1.174,89ms
3390,2023-11-20T08:41:37.913129,DEBUG,ServiceB,Algorithm Steps,1695,User58,192.168.1.26,35ms
3391,2023-11-20T08:41:37.928856,ERROR,ServiceA,Critical Errors,3109,User90,192.168.1.231,62ms
3392,2023-11-20T08:41:37.944619,DEBUG,ServiceA,File I/O,6640,User78,192.168.1.100,27ms
3393,2023-11-20T08:41:37.952850,FATAL,ServiceA,Crashes,9820,User73,192.168.1.12,94ms
3394,2023-11-20T08:41:37.968927,WARNING,ServiceB,Resource Warnings,8945,User16,192.168.1.39,97ms
3395,2023-11-20T08:41:37.978585,INFO,ServiceA,Status Updates,2445,User23,192.168.1.84,10ms
3396,2023-11-20T08:41:38.002353,ERROR,ServiceB,Critical Errors,5756,User13,192.168.1.51,96ms
3397,2023-11-20T08:41:38.018532,FATAL,ServiceB,Data Corruption,5605,User5,192.168.1.136,65ms
3398,2023-11-20T08:41:38.034251,FATAL,ServiceD,Crashes,4687,User28,192.168.1.163,37ms
3399,2023-11-20T08:41:38.049872,INFO,ServiceC,Startup Messages,7206,User39,192.168.1.194,95ms
3400,2023-11-20T08:41:38.065519,FATAL,ServiceB,Data Corruption,6650,User2,192.168.1.26,95ms
3401,2023-11-20T08:41:38.081133,INFO,ServiceC,Status Updates,6204,User26,192.168.1.162,26ms
3402,2023-11-20T08:41:38.097174,ERROR,ServiceC,Database Errors,3084,User19,192.168.1.115,71ms
3403,2023-11-20T08:41:38.113378,DEBUG,ServiceA,SQL Queries,4172,User1,192.168.1.1,54ms
3404,2023-11-20T08:41:38.125739,WARNING,ServiceA,Input Validation Warnings,6032,User27,192.168.1.26,40ms
3405,2023-11-20T08:41:38.136310,ERROR,ServiceC,Database Errors,3365,User52,192.168.1.220,81ms
3406,2023-11-20T08:41:38.144463,DEBUG,ServiceB,File I/O,4382,User32,192.168.1.15,25ms
3407,2023-11-20T08:41:38.153049,WARNING,ServiceC,Input Validation Warnings,9940,User89,192.168.1.61,10ms
3408,2023-11-20T08:41:38.169135,WARNING,ServiceD,Resource Warnings,4109,User85,192.168.1.218,30ms
3409,2023-11-20T08:41:38.193078,ERROR,ServiceB,Critical Errors,1036,User81,192.168.1.132,77ms
3410,2023-11-20T08:41:38.208748,DEBUG,ServiceC,Algorithm Steps,9704,User100,192.168.1.102,39ms
3411,2023-11-20T08:41:38.224950,ERROR,ServiceC,Critical Errors,7406,User12,192.168.1.232,42ms
3412,2023-11-20T08:41:38.240693,WARNING,ServiceB,Performance Warnings,4323,User38,192.168.1.242,76ms
3413,2023-11-20T08:41:38.256739,ERROR,ServiceA,Critical Errors,2737,User51,192.168.1.58,56ms
3414,2023-11-20T08:41:38.272457,INFO,ServiceA,Status Updates,4983,User71,192.168.1.43,71ms
3415,2023-11-20T08:41:38.288082,WARNING,ServiceC,Input Validation Warnings,1984,User10,192.168.1.219,72ms
3416,2023-11-20T08:41:38.303713,DEBUG,ServiceB,Trace Information,6680,User5,192.168.1.186,24ms
3417,2023-11-20T08:41:38.319924,INFO,ServiceB,Startup Messages,9039,User61,192.168.1.61,96ms
3418,2023-11-20T08:41:38.333477,DEBUG,ServiceC,Algorithm Steps,3762,User69,192.168.1.151,41ms
3419,2023-11-20T08:41:38.336839,INFO,ServiceC,Startup Messages,5609,User68,192.168.1.237,70ms
3420,2023-11-20T08:41:38.352721,FATAL,ServiceB,Crashes,3616,User84,192.168.1.112,96ms
3421,2023-11-20T08:41:38.364259,ERROR,ServiceD,Database Errors,6949,User63,192.168.1.144,94ms
3422,2023-11-20T08:41:38.369675,INFO,ServiceD,Startup Messages,7068,User85,192.168.1.32,33ms
3423,2023-11-20T08:41:38.385900,DEBUG,ServiceC,File I/O,1539,User11,192.168.1.49,58ms
3424,2023-11-20T08:41:38.409771,DEBUG,ServiceB,Algorithm Steps,6144,User25,192.168.1.69,82ms
3425,2023-11-20T08:41:38.425937,ERROR,ServiceA,Database Errors,7338,User50,192.168.1.153,65ms
3426,2023-11-20T08:41:38.441666,DEBUG,ServiceA,File I/O,7828,User99,192.168.1.161,34ms
3427,2023-11-20T08:41:38.457310,WARNING,ServiceA,Performance Warnings,9045,User36,192.168.1.123,76ms
3428,2023-11-20T08:41:38.472932,WARNING,ServiceA,Performance Warnings,5981,User9,192.168.1.105,74ms
3429,2023-11-20T08:41:38.488734,WARNING,ServiceB,Input Validation Warnings,9310,User20,192.168.1.207,85ms
3430,2023-11-20T08:41:38.504471,DEBUG,ServiceC,SQL Queries,8296,User19,192.168.1.28,35ms
3431,2023-11-20T08:41:38.520689,WARNING,ServiceD,Input Validation Warnings,5667,User2,192.168.1.184,84ms
3432,2023-11-20T08:41:38.535351,ERROR,ServiceA,Critical Errors,5284,User22,192.168.1.107,71ms
3433,2023-11-20T08:41:38.539158,ERROR,ServiceA,Database Errors,8751,User60,192.168.1.123,31ms
3434,2023-11-20T08:41:38.552355,DEBUG,ServiceD,Algorithm Steps,5883,User72,192.168.1.98,94ms
3435,2023-11-20T08:41:38.568744,DEBUG,ServiceA,Trace Information,2915,User43,192.168.1.21,59ms
3436,2023-11-20T08:41:38.578591,WARNING,ServiceC,Input Validation Warnings,8109,User66,192.168.1.123,76ms
3437,2023-11-20T08:41:38.602729,ERROR,ServiceC,Database Errors,8412,User22,192.168.1.109,68ms
3438,2023-11-20T08:41:38.618951,ERROR,ServiceD,Critical Errors,5396,User35,192.168.1.127,14ms
3439,2023-11-20T08:41:38.634697,ERROR,ServiceA,Database Errors,5167,User77,192.168.1.122,49ms
3440,2023-11-20T08:41:38.650309,WARNING,ServiceC,Performance Warnings,7774,User58,192.168.1.34,94ms
3441,2023-11-20T08:41:38.665926,INFO,ServiceB,Startup Messages,3810,User21,192.168.1.190,14ms
3442,2023-11-20T08:41:38.681581,ERROR,ServiceD,Database Errors,4938,User87,192.168.1.80,31ms
3443,2023-11-20T08:41:38.697576,INFO,ServiceB,Startup Messages,6431,User51,192.168.1.88,98ms
3444,2023-11-20T08:41:38.713057,INFO,ServiceC,Startup Messages,2130,User77,192.168.1.250,70ms
3445,2023-11-20T08:41:38.728784,WARNING,ServiceC,Input Validation Warnings,5290,User54,192.168.1.214,16ms
3446,2023-11-20T08:41:38.744367,ERROR,ServiceD,Critical Errors,3462,User55,192.168.1.75,83ms
3447,2023-11-20T08:41:38.760191,WARNING,ServiceB,Resource Warnings,6779,User48,192.168.1.188,50ms
3448,2023-11-20T08:41:38.763193,DEBUG,ServiceC,Algorithm Steps,1727,User3,192.168.1.103,36ms
3449,2023-11-20T08:41:38.776548,ERROR,ServiceA,Database Errors,6048,User87,192.168.1.141,50ms
3450,2023-11-20T08:41:38.785891,INFO,ServiceA,Status Updates,5878,User14,192.168.1.220,70ms
3451,2023-11-20T08:41:38.794980,INFO,ServiceD,Startup Messages,4256,User25,192.168.1.85,98ms
3452,2023-11-20T08:41:38.813459,WARNING,ServiceA,Input Validation Warnings,1365,User61,192.168.1.119,36ms
3453,2023-11-20T08:41:38.818969,DEBUG,ServiceC,File I/O,5431,User36,192.168.1.90,56ms
3454,2023-11-20T08:41:38.835019,ERROR,ServiceD,Database Errors,7961,User87,192.168.1.68,87ms
3455,2023-11-20T08:41:38.850777,DEBUG,ServiceD,Algorithm Steps,3315,User32,192.168.1.228,96ms
3456,2023-11-20T08:41:38.866511,INFO,ServiceC,Status Updates,2376,User100,192.168.1.73,82ms
3457,2023-11-20T08:41:38.882141,FATAL,ServiceC,Data Corruption,7172,User47,192.168.1.249,30ms
3458,2023-11-20T08:41:38.897659,WARNING,ServiceC,Resource Warnings,6166,User25,192.168.1.251,69ms
3459,2023-11-20T08:41:38.913630,ERROR,ServiceD,Critical Errors,7079,User81,192.168.1.220,59ms
3460,2023-11-20T08:41:38.929424,DEBUG,ServiceA,Trace Information,8871,User1,192.168.1.52,26ms
3461,2023-11-20T08:41:38.937100,WARNING,ServiceB,Resource Warnings,5398,User38,192.168.1.79,14ms
3462,2023-11-20T08:41:38.945440,FATAL,ServiceC,Crashes,3601,User86,192.168.1.145,69ms
3463,2023-11-20T08:41:38.961125,DEBUG,ServiceB,Algorithm Steps,2337,User58,192.168.1.208,41ms
3464,2023-11-20T08:41:38.969026,WARNING,ServiceB,Input Validation Warnings,1966,User32,192.168.1.15,30ms
3465,2023-11-20T08:41:38.985179,WARNING,ServiceD,Input Validation Warnings,9363,User20,192.168.1.213,30ms
3466,2023-11-20T08:41:39.000954,ERROR,ServiceD,Critical Errors,2243,User64,192.168.1.143,93ms
